,Model Name,R2_Score(Training),R2_Score_Testing,Depth,Iterations,Learning Rate
592,CatBoost Regressor Tuned,0.7293784865240707,0.8726660160646655,4.0,2000.0,0.005
593,CatBoost Regressor Tuned,0.7607188505058833,0.8717800488325871,4.0,2000.0,0.007
594,CatBoost Regressor Tuned,0.8085778019506948,0.8683950331535738,4.0,2000.0,0.01
595,CatBoost Regressor Tuned,0.8923684125341559,0.8521884321013394,4.0,2000.0,0.02
596,CatBoost Regressor Tuned,0.9260835956965537,0.8363356619012652,4.0,2000.0,0.03
597,CatBoost Regressor Tuned,0.9491580676599392,0.8191593568968489,4.0,2000.0,0.04
598,CatBoost Regressor Tuned,0.9621065018559759,0.802548274292081,4.0,2000.0,0.05
599,CatBoost Regressor Tuned,0.980705765888084,0.78158604960677,4.0,2000.0,0.07
600,CatBoost Regressor Tuned,0.990238480985562,0.7765952819658649,4.0,2000.0,0.1
601,CatBoost Regressor Tuned,0.4562552272292252,0.6390907485244197,5.0,1000.0,0.001
602,CatBoost Regressor Tuned,0.7000126180972386,0.8619828117267816,5.0,1000.0,0.005
603,CatBoost Regressor Tuned,0.7292957065655601,0.8755920997951393,5.0,1000.0,0.007
604,CatBoost Regressor Tuned,0.7635731963198562,0.8781031254327429,5.0,1000.0,0.01
605,CatBoost Regressor Tuned,0.8470015173202378,0.8718545192202185,5.0,1000.0,0.02
606,CatBoost Regressor Tuned,0.8977763977369805,0.8622194600437971,5.0,1000.0,0.03
607,CatBoost Regressor Tuned,0.9289363340045872,0.8494807868755359,5.0,1000.0,0.04
608,CatBoost Regressor Tuned,0.9458081582108693,0.8346042142019685,5.0,1000.0,0.05
609,CatBoost Regressor Tuned,0.9653159798911657,0.8196400218978683,5.0,1000.0,0.07
610,CatBoost Regressor Tuned,0.983208142927696,0.8168432772715656,5.0,1000.0,0.1
611,CatBoost Regressor Tuned,0.46717340493875903,0.6526186126222435,5.0,1050.0,0.001
612,CatBoost Regressor Tuned,0.7045208952169277,0.8634132264957494,5.0,1050.0,0.005
613,CatBoost Regressor Tuned,0.7332534954197325,0.8764774044072755,5.0,1050.0,0.007
614,CatBoost Regressor Tuned,0.767947016496974,0.8781240289193555,5.0,1050.0,0.01
615,CatBoost Regressor Tuned,0.8542512875564743,0.8709098306737976,5.0,1050.0,0.02
616,CatBoost Regressor Tuned,0.9029805540664689,0.8583654780957379,5.0,1050.0,0.03
617,CatBoost Regressor Tuned,0.9319786235219438,0.8474997135780411,5.0,1050.0,0.04
618,CatBoost Regressor Tuned,0.9492561226862528,0.8316852642399523,5.0,1050.0,0.05
619,CatBoost Regressor Tuned,0.9682243622345652,0.8157999434251575,5.0,1050.0,0.07
620,CatBoost Regressor Tuned,0.9850684839028901,0.8139384369066873,5.0,1050.0,0.1
621,CatBoost Regressor Tuned,0.477431256914723,0.6650408363020548,5.0,1100.0,0.001
622,CatBoost Regressor Tuned,0.708594899731104,0.8651327933630306,5.0,1100.0,0.005
623,CatBoost Regressor Tuned,0.7378936318283299,0.8774862698798755,5.0,1100.0,0.007
624,CatBoost Regressor Tuned,0.7729228337427999,0.8776280719868996,5.0,1100.0,0.01
625,CatBoost Regressor Tuned,0.8611960230266549,0.8691026296561659,5.0,1100.0,0.02
626,CatBoost Regressor Tuned,0.9074009327287246,0.856823359658346,5.0,1100.0,0.03
627,CatBoost Regressor Tuned,0.9360162891800097,0.8450163759997616,5.0,1100.0,0.04
628,CatBoost Regressor Tuned,0.952343690335941,0.8305056592397684,5.0,1100.0,0.05
629,CatBoost Regressor Tuned,0.9707473058986751,0.813874126070489,5.0,1100.0,0.07
630,CatBoost Regressor Tuned,0.9864709340224417,0.811818103151578,5.0,1100.0,0.1
631,CatBoost Regressor Tuned,0.4870921769956874,0.6766136766467321,5.0,1150.0,0.001
632,CatBoost Regressor Tuned,0.7126625561883735,0.8665260116576738,5.0,1150.0,0.005
633,CatBoost Regressor Tuned,0.742068680034198,0.8784876103503869,5.0,1150.0,0.007
634,CatBoost Regressor Tuned,0.7762651478317268,0.8772418487870084,5.0,1150.0,0.01
635,CatBoost Regressor Tuned,0.8673163007544593,0.8669657358626052,5.0,1150.0,0.02
636,CatBoost Regressor Tuned,0.9115295982205206,0.854052058111671,5.0,1150.0,0.03
637,CatBoost Regressor Tuned,0.9387957868546072,0.842885194044512,5.0,1150.0,0.04
638,CatBoost Regressor Tuned,0.9552458177411982,0.8292773484562728,5.0,1150.0,0.05
639,CatBoost Regressor Tuned,0.9731690767374312,0.8127806824597311,5.0,1150.0,0.07
640,CatBoost Regressor Tuned,0.9876759331611145,0.8095745793217363,5.0,1150.0,0.1
641,CatBoost Regressor Tuned,0.4962449810836739,0.6878670135179833,5.0,1200.0,0.001
642,CatBoost Regressor Tuned,0.7165517815551361,0.8680459841335495,5.0,1200.0,0.005
643,CatBoost Regressor Tuned,0.7463619250111669,0.8792091603254841,5.0,1200.0,0.007
644,CatBoost Regressor Tuned,0.780269420582633,0.8773726034450379,5.0,1200.0,0.01
645,CatBoost Regressor Tuned,0.8728885150211843,0.8652109422089409,5.0,1200.0,0.02
646,CatBoost Regressor Tuned,0.9151654656887408,0.8524175851012415,5.0,1200.0,0.03
647,CatBoost Regressor Tuned,0.9420736444289595,0.8400809728752365,5.0,1200.0,0.04
648,CatBoost Regressor Tuned,0.9576261529359236,0.8274321521524272,5.0,1200.0,0.05
649,CatBoost Regressor Tuned,0.9753251420148482,0.8116347004853379,5.0,1200.0,0.07
650,CatBoost Regressor Tuned,0.988808981113217,0.8076010670577015,5.0,1200.0,0.1
651,CatBoost Regressor Tuned,0.5047919725067341,0.6984219561004279,5.0,1250.0,0.001
652,CatBoost Regressor Tuned,0.7203361921119199,0.8692155947950787,5.0,1250.0,0.005
653,CatBoost Regressor Tuned,0.7507520992823767,0.8799790639238021,5.0,1250.0,0.007
654,CatBoost Regressor Tuned,0.7847070683947865,0.877183575511207,5.0,1250.0,0.01
655,CatBoost Regressor Tuned,0.8779722154086247,0.8631352068412739,5.0,1250.0,0.02
656,CatBoost Regressor Tuned,0.9193523162363645,0.8512813860460052,5.0,1250.0,0.03
657,CatBoost Regressor Tuned,0.9452567882972271,0.8386061349682217,5.0,1250.0,0.04
658,CatBoost Regressor Tuned,0.960715028992969,0.8257382784355869,5.0,1250.0,0.05
659,CatBoost Regressor Tuned,0.9768958434923903,0.8101669205056563,5.0,1250.0,0.07
660,CatBoost Regressor Tuned,0.9898532205722428,0.8058079312201577,5.0,1250.0,0.1
661,CatBoost Regressor Tuned,0.5129483156239623,0.7080987169302875,5.0,1300.0,0.001
662,CatBoost Regressor Tuned,0.7240136984542969,0.869982789636581,5.0,1300.0,0.005
663,CatBoost Regressor Tuned,0.755029277066717,0.8807342148547281,5.0,1300.0,0.007
664,CatBoost Regressor Tuned,0.789393959744714,0.8767785234146005,5.0,1300.0,0.01
665,CatBoost Regressor Tuned,0.8824730149116576,0.8621058812327869,5.0,1300.0,0.02
666,CatBoost Regressor Tuned,0.9231983003943929,0.8501402275643385,5.0,1300.0,0.03
667,CatBoost Regressor Tuned,0.9479744080592976,0.8362969084101229,5.0,1300.0,0.04
668,CatBoost Regressor Tuned,0.9630933597099054,0.8240224601148416,5.0,1300.0,0.05
669,CatBoost Regressor Tuned,0.9784827237077666,0.8091053271296714,5.0,1300.0,0.07
670,CatBoost Regressor Tuned,0.9907449520571301,0.8035401923224055,5.0,1300.0,0.1
671,CatBoost Regressor Tuned,0.5206729660050419,0.7169727991825197,5.0,1350.0,0.001
672,CatBoost Regressor Tuned,0.7267840796257135,0.8709678801682204,5.0,1350.0,0.005
673,CatBoost Regressor Tuned,0.7589294128120206,0.8811740811805994,5.0,1350.0,0.007
674,CatBoost Regressor Tuned,0.7944038842577714,0.8761447553611333,5.0,1350.0,0.01
675,CatBoost Regressor Tuned,0.8872418694918263,0.8605886032259839,5.0,1350.0,0.02
676,CatBoost Regressor Tuned,0.9267662883846088,0.8489806702572108,5.0,1350.0,0.03
677,CatBoost Regressor Tuned,0.9509988813256812,0.8351859242923544,5.0,1350.0,0.04
678,CatBoost Regressor Tuned,0.9655835605783817,0.8222377763747177,5.0,1350.0,0.05
679,CatBoost Regressor Tuned,0.9801931431210749,0.807408934283709,5.0,1350.0,0.07
680,CatBoost Regressor Tuned,0.9915863162033052,0.801941259556253,5.0,1350.0,0.1
681,CatBoost Regressor Tuned,0.5278509192181663,0.7250672003149206,5.0,1400.0,0.001
682,CatBoost Regressor Tuned,0.7295857563946234,0.8717138590652047,5.0,1400.0,0.005
683,CatBoost Regressor Tuned,0.7628031436012044,0.881632825663666,5.0,1400.0,0.007
684,CatBoost Regressor Tuned,0.7986198526793482,0.8760137447364534,5.0,1400.0,0.01
685,CatBoost Regressor Tuned,0.8912377202594672,0.8588780692977727,5.0,1400.0,0.02
686,CatBoost Regressor Tuned,0.9303470241101351,0.8467259202522635,5.0,1400.0,0.03
687,CatBoost Regressor Tuned,0.9535328933991248,0.8329021398110266,5.0,1400.0,0.04
688,CatBoost Regressor Tuned,0.9675768998628763,0.8204332979630604,5.0,1400.0,0.05
689,CatBoost Regressor Tuned,0.9815925364685305,0.8047767058577885,5.0,1400.0,0.07
690,CatBoost Regressor Tuned,0.9923284237097336,0.7997556209144064,5.0,1400.0,0.1
691,CatBoost Regressor Tuned,0.5347162732556383,0.7326271066054716,5.0,1450.0,0.001
692,CatBoost Regressor Tuned,0.7328037562699358,0.8727895140847781,5.0,1450.0,0.005
693,CatBoost Regressor Tuned,0.7666727455485691,0.8815400216397928,5.0,1450.0,0.007
694,CatBoost Regressor Tuned,0.8028414096957479,0.8761211178199586,5.0,1450.0,0.01
695,CatBoost Regressor Tuned,0.8944644597456137,0.8572101346785526,5.0,1450.0,0.02
696,CatBoost Regressor Tuned,0.9334986031603789,0.8452116618021068,5.0,1450.0,0.03
697,CatBoost Regressor Tuned,0.9557127209901946,0.831466369569273,5.0,1450.0,0.04
698,CatBoost Regressor Tuned,0.9694131305764295,0.8182204591273056,5.0,1450.0,0.05
699,CatBoost Regressor Tuned,0.9827705933849559,0.8033356147205357,5.0,1450.0,0.07
700,CatBoost Regressor Tuned,0.9929560706960566,0.7997066930677026,5.0,1450.0,0.1
701,CatBoost Regressor Tuned,0.5410705043913879,0.7399125902906896,5.0,1500.0,0.001
702,CatBoost Regressor Tuned,0.7358566833884871,0.8735347395745457,5.0,1500.0,0.005
703,CatBoost Regressor Tuned,0.7704574132063007,0.8815154367199571,5.0,1500.0,0.007
704,CatBoost Regressor Tuned,0.8071743139981131,0.875786560755336,5.0,1500.0,0.01
705,CatBoost Regressor Tuned,0.8979305637403593,0.8560822674342882,5.0,1500.0,0.02
706,CatBoost Regressor Tuned,0.9364104147513945,0.8434359824627022,5.0,1500.0,0.03
707,CatBoost Regressor Tuned,0.9576800909094162,0.8294717334302892,5.0,1500.0,0.04
708,CatBoost Regressor Tuned,0.9712345734764211,0.8167228192508397,5.0,1500.0,0.05
709,CatBoost Regressor Tuned,0.9838719960487312,0.8028789271617098,5.0,1500.0,0.07
710,CatBoost Regressor Tuned,0.9936257255700076,0.7967634515445798,5.0,1500.0,0.1
711,CatBoost Regressor Tuned,0.5474030916930386,0.7466176888992984,5.0,1550.0,0.001
712,CatBoost Regressor Tuned,0.7386281116203564,0.8740786932300642,5.0,1550.0,0.005
713,CatBoost Regressor Tuned,0.773783226421638,0.8817887812842772,5.0,1550.0,0.007
714,CatBoost Regressor Tuned,0.8117263053193079,0.8750396791253262,5.0,1550.0,0.01
715,CatBoost Regressor Tuned,0.9020178722126502,0.8548592568969161,5.0,1550.0,0.02
716,CatBoost Regressor Tuned,0.9391349595780802,0.8417662619527815,5.0,1550.0,0.03
717,CatBoost Regressor Tuned,0.9597981145581406,0.827678527914971,5.0,1550.0,0.04
718,CatBoost Regressor Tuned,0.9729400530572638,0.8146787269473217,5.0,1550.0,0.05
719,CatBoost Regressor Tuned,0.9850614429615981,0.8014400445962215,5.0,1550.0,0.07
720,CatBoost Regressor Tuned,0.9941817704388767,0.7949570346702022,5.0,1550.0,0.1
721,CatBoost Regressor Tuned,0.553158288359672,0.7527466117671161,5.0,1600.0,0.001
722,CatBoost Regressor Tuned,0.7417471789685081,0.8744952941158635,5.0,1600.0,0.005
723,CatBoost Regressor Tuned,0.7769178003064893,0.8816009345227906,5.0,1600.0,0.007
724,CatBoost Regressor Tuned,0.8162749612292329,0.8747200205833269,5.0,1600.0,0.01
725,CatBoost Regressor Tuned,0.9051937009467597,0.8540436119557047,5.0,1600.0,0.02
726,CatBoost Regressor Tuned,0.9414529835254449,0.8404865985548206,5.0,1600.0,0.03
727,CatBoost Regressor Tuned,0.9616445301217186,0.8269085403326183,5.0,1600.0,0.04
728,CatBoost Regressor Tuned,0.9744437974050718,0.8140983235482347,5.0,1600.0,0.05
729,CatBoost Regressor Tuned,0.9861430499182994,0.8004595004060359,5.0,1600.0,0.07
730,CatBoost Regressor Tuned,0.9947357076236092,0.7938976089109624,5.0,1600.0,0.1
731,CatBoost Regressor Tuned,0.5688434163533298,0.7690752330887274,5.0,1750.0,0.001
732,CatBoost Regressor Tuned,0.7502846669720382,0.876441713242646,5.0,1750.0,0.005
733,CatBoost Regressor Tuned,0.7848905031635753,0.8805014382274485,5.0,1750.0,0.007
734,CatBoost Regressor Tuned,0.8296761479812846,0.8741502593944825,5.0,1750.0,0.01
735,CatBoost Regressor Tuned,0.9132999308980082,0.8502490492694343,5.0,1750.0,0.02
736,CatBoost Regressor Tuned,0.9476099912942985,0.8367181935190359,5.0,1750.0,0.03
737,CatBoost Regressor Tuned,0.9666168641597075,0.8217618748265452,5.0,1750.0,0.04
738,CatBoost Regressor Tuned,0.9786558542045453,0.8093842946984289,5.0,1750.0,0.05
739,CatBoost Regressor Tuned,0.9886515779540981,0.7959379949022807,5.0,1750.0,0.07
740,CatBoost Regressor Tuned,0.9960668295483891,0.7892512312515374,5.0,1750.0,0.1
741,CatBoost Regressor Tuned,0.5912747665652589,0.790801724787433,5.0,2000.0,0.001
742,CatBoost Regressor Tuned,0.7646456240367178,0.8781780802475858,5.0,2000.0,0.005
743,CatBoost Regressor Tuned,0.8004348798191899,0.8789508460445443,5.0,2000.0,0.007
744,CatBoost Regressor Tuned,0.8499582802847274,0.873116048388495,5.0,2000.0,0.01
745,CatBoost Regressor Tuned,0.9252595128048923,0.8451272410560045,5.0,2000.0,0.02
746,CatBoost Regressor Tuned,0.9563143587196089,0.8303659320825171,5.0,2000.0,0.03
747,CatBoost Regressor Tuned,0.9735751136321398,0.8131996563968834,5.0,2000.0,0.04
748,CatBoost Regressor Tuned,0.9841017159297044,0.8024093459302354,5.0,2000.0,0.05
749,CatBoost Regressor Tuned,0.9921298683274322,0.7894199723394704,5.0,2000.0,0.07
750,CatBoost Regressor Tuned,0.9975104889898728,0.7833214886886041,5.0,2000.0,0.1
751,CatBoost Regressor Tuned,0.47121849148161754,0.6422508536290439,6.0,1000.0,0.001
752,CatBoost Regressor Tuned,0.729725408309503,0.8703445352535488,6.0,1000.0,0.005
753,CatBoost Regressor Tuned,0.7608529621994243,0.8772167764407293,6.0,1000.0,0.007
754,CatBoost Regressor Tuned,0.7960324493065165,0.8825489150392661,6.0,1000.0,0.01
755,CatBoost Regressor Tuned,0.886401446892009,0.8661434182630572,6.0,1000.0,0.02
756,CatBoost Regressor Tuned,0.9294534778915398,0.855056212957748,6.0,1000.0,0.03
757,CatBoost Regressor Tuned,0.952617725908345,0.8368936517881855,6.0,1000.0,0.04
758,CatBoost Regressor Tuned,0.9654607158561248,0.8220209546180277,6.0,1000.0,0.05
759,CatBoost Regressor Tuned,0.9813141386260673,0.792631392715664,6.0,1000.0,0.07
760,CatBoost Regressor Tuned,0.991955997622616,0.7965979319167708,6.0,1000.0,0.1
761,CatBoost Regressor Tuned,0.4823334939507691,0.6559568115371497,6.0,1050.0,0.001
762,CatBoost Regressor Tuned,0.7346411678817012,0.8721475809951482,6.0,1050.0,0.005
763,CatBoost Regressor Tuned,0.7653964833177438,0.8781313291470196,6.0,1050.0,0.007
764,CatBoost Regressor Tuned,0.8012111872757957,0.8828835792396782,6.0,1050.0,0.01
765,CatBoost Regressor Tuned,0.8925853138307741,0.8643598851967469,6.0,1050.0,0.02
766,CatBoost Regressor Tuned,0.9338984862511011,0.853421392073391,6.0,1050.0,0.03
767,CatBoost Regressor Tuned,0.9561766154553929,0.8344042196134898,6.0,1050.0,0.04
768,CatBoost Regressor Tuned,0.9681887744941947,0.8199990662391525,6.0,1050.0,0.05
769,CatBoost Regressor Tuned,0.9835256453623384,0.7904227968497667,6.0,1050.0,0.07
770,CatBoost Regressor Tuned,0.9933089707787823,0.7943960931841578,6.0,1050.0,0.1
771,CatBoost Regressor Tuned,0.49298370647102674,0.66840449711704,6.0,1100.0,0.001
772,CatBoost Regressor Tuned,0.7391387788501431,0.8735719818323309,6.0,1100.0,0.005
773,CatBoost Regressor Tuned,0.7699225617158248,0.8790834259211906,6.0,1100.0,0.007
774,CatBoost Regressor Tuned,0.8057809497999283,0.883050468058506,6.0,1100.0,0.01
775,CatBoost Regressor Tuned,0.8980138062001853,0.8622605934178882,6.0,1100.0,0.02
776,CatBoost Regressor Tuned,0.9374708071519696,0.8522210195431709,6.0,1100.0,0.03
777,CatBoost Regressor Tuned,0.9589213040161609,0.8316731988286771,6.0,1100.0,0.04
778,CatBoost Regressor Tuned,0.9705096879332719,0.8177564486477464,6.0,1100.0,0.05
779,CatBoost Regressor Tuned,0.9853746034550837,0.7884849767056025,6.0,1100.0,0.07
780,CatBoost Regressor Tuned,0.9942031168283538,0.7917993762776822,6.0,1100.0,0.1
781,CatBoost Regressor Tuned,0.5029177911686751,0.6801169547145427,6.0,1150.0,0.001
782,CatBoost Regressor Tuned,0.7431060788035171,0.8749216493085159,6.0,1150.0,0.005
783,CatBoost Regressor Tuned,0.7745026142485636,0.879935843586113,6.0,1150.0,0.007
784,CatBoost Regressor Tuned,0.8103576517815576,0.8827006356507368,6.0,1150.0,0.01
785,CatBoost Regressor Tuned,0.9037004849639947,0.8600099085360694,6.0,1150.0,0.02
786,CatBoost Regressor Tuned,0.9410693549601581,0.850622427431234,6.0,1150.0,0.03
787,CatBoost Regressor Tuned,0.9616041621689397,0.8289183229200634,6.0,1150.0,0.04
788,CatBoost Regressor Tuned,0.973053411864216,0.8151292234672667,6.0,1150.0,0.05
789,CatBoost Regressor Tuned,0.9868138905353908,0.7867871277300806,6.0,1150.0,0.07
790,CatBoost Regressor Tuned,0.9949803434968123,0.7909531844192992,6.0,1150.0,0.1
791,CatBoost Regressor Tuned,0.5119676947185833,0.690673482137916,6.0,1200.0,0.001
792,CatBoost Regressor Tuned,0.7471227525391277,0.8757843108215448,6.0,1200.0,0.005
793,CatBoost Regressor Tuned,0.7785017441572724,0.8805518823909089,6.0,1200.0,0.007
794,CatBoost Regressor Tuned,0.8157712721648631,0.8824880212728405,6.0,1200.0,0.01
795,CatBoost Regressor Tuned,0.9079507313451468,0.8588589251690999,6.0,1200.0,0.02
796,CatBoost Regressor Tuned,0.944064484359225,0.8497971493370213,6.0,1200.0,0.03
797,CatBoost Regressor Tuned,0.9641190307081822,0.8265022067844918,6.0,1200.0,0.04
798,CatBoost Regressor Tuned,0.9754695122919992,0.8136992305759873,6.0,1200.0,0.05
799,CatBoost Regressor Tuned,0.9880793111347982,0.7863217050880527,6.0,1200.0,0.07
800,CatBoost Regressor Tuned,0.9956480424994782,0.7899744567697431,6.0,1200.0,0.1
801,CatBoost Regressor Tuned,0.5209398906659257,0.7009921408550251,6.0,1250.0,0.001
802,CatBoost Regressor Tuned,0.7511417787904814,0.8770166768219364,6.0,1250.0,0.005
803,CatBoost Regressor Tuned,0.78284618451261,0.8809852472922431,6.0,1250.0,0.007
804,CatBoost Regressor Tuned,0.8206408380339509,0.8818382444378061,6.0,1250.0,0.01
805,CatBoost Regressor Tuned,0.9118722447143541,0.8571101733505396,6.0,1250.0,0.02
806,CatBoost Regressor Tuned,0.9473196381355566,0.8479845591852111,6.0,1250.0,0.03
807,CatBoost Regressor Tuned,0.9667936216647193,0.8227422322600876,6.0,1250.0,0.04
808,CatBoost Regressor Tuned,0.97753954733271,0.8111476235660798,6.0,1250.0,0.05
809,CatBoost Regressor Tuned,0.9891310503363531,0.7852064655849635,6.0,1250.0,0.07
810,CatBoost Regressor Tuned,0.996204061524474,0.7892856707243937,6.0,1250.0,0.1
811,CatBoost Regressor Tuned,0.5292025349281895,0.7103821561028835,6.0,1300.0,0.001
812,CatBoost Regressor Tuned,0.7550444194319368,0.8777604823738699,6.0,1300.0,0.005
813,CatBoost Regressor Tuned,0.7869033197564314,0.8815357775744426,6.0,1300.0,0.007
814,CatBoost Regressor Tuned,0.8255228571001358,0.8812304817891782,6.0,1300.0,0.01
815,CatBoost Regressor Tuned,0.9158860901358383,0.8548415051767344,6.0,1300.0,0.02
816,CatBoost Regressor Tuned,0.950306773280271,0.8458150392942281,6.0,1300.0,0.03
817,CatBoost Regressor Tuned,0.9688267524120426,0.8206388022545059,6.0,1300.0,0.04
818,CatBoost Regressor Tuned,0.9794922749598483,0.8088189614438938,6.0,1300.0,0.05
819,CatBoost Regressor Tuned,0.9902980025045299,0.7840674316915223,6.0,1300.0,0.07
820,CatBoost Regressor Tuned,0.9966686792679008,0.7878153288488678,6.0,1300.0,0.1
821,CatBoost Regressor Tuned,0.5372601929842673,0.7193930783360709,6.0,1350.0,0.001
822,CatBoost Regressor Tuned,0.7584359747156979,0.8786621998571644,6.0,1350.0,0.005
823,CatBoost Regressor Tuned,0.7907195859898245,0.8812771859289666,6.0,1350.0,0.007
824,CatBoost Regressor Tuned,0.8306779954728756,0.880497516036069,6.0,1350.0,0.01
825,CatBoost Regressor Tuned,0.9188177160488088,0.8535413227237216,6.0,1350.0,0.02
826,CatBoost Regressor Tuned,0.9531032964483026,0.8440547979210458,6.0,1350.0,0.03
827,CatBoost Regressor Tuned,0.9705060555828402,0.819461897766937,6.0,1350.0,0.04
828,CatBoost Regressor Tuned,0.9811478762568488,0.8064484695800265,6.0,1350.0,0.05
829,CatBoost Regressor Tuned,0.9912720819606632,0.7823711321990116,6.0,1350.0,0.07
830,CatBoost Regressor Tuned,0.9971028694678971,0.7872872198840585,6.0,1350.0,0.1
831,CatBoost Regressor Tuned,0.544763487473182,0.7274998929433167,6.0,1400.0,0.001
832,CatBoost Regressor Tuned,0.7618183777560307,0.8796070741017518,6.0,1400.0,0.005
833,CatBoost Regressor Tuned,0.7946465286288427,0.8812015478040949,6.0,1400.0,0.007
834,CatBoost Regressor Tuned,0.8356159299243765,0.8793858871795556,6.0,1400.0,0.01
835,CatBoost Regressor Tuned,0.922520768471528,0.8518648267519994,6.0,1400.0,0.02
836,CatBoost Regressor Tuned,0.9556265136632272,0.8425838737433207,6.0,1400.0,0.03
837,CatBoost Regressor Tuned,0.9722598953017927,0.8178206094565807,6.0,1400.0,0.04
838,CatBoost Regressor Tuned,0.9825966475008949,0.8051334586788891,6.0,1400.0,0.05
839,CatBoost Regressor Tuned,0.9921239824091646,0.7804818133149379,6.0,1400.0,0.07
840,CatBoost Regressor Tuned,0.9974851111832825,0.7859845625904571,6.0,1400.0,0.1
841,CatBoost Regressor Tuned,0.5520110618755731,0.735362306464028,6.0,1450.0,0.001
842,CatBoost Regressor Tuned,0.7647854381550793,0.8801691237641676,6.0,1450.0,0.005
843,CatBoost Regressor Tuned,0.7987023207821019,0.8809119400317852,6.0,1450.0,0.007
844,CatBoost Regressor Tuned,0.8408932064634334,0.8782215271734483,6.0,1450.0,0.01
845,CatBoost Regressor Tuned,0.9257927450309081,0.8510222529116269,6.0,1450.0,0.02
846,CatBoost Regressor Tuned,0.9581434347509891,0.8398807899341623,6.0,1450.0,0.03
847,CatBoost Regressor Tuned,0.9743932775266279,0.8149950478865664,6.0,1450.0,0.04
848,CatBoost Regressor Tuned,0.9841373259534154,0.8032552544000312,6.0,1450.0,0.05
849,CatBoost Regressor Tuned,0.9928352985105585,0.7795588987036096,6.0,1450.0,0.07
850,CatBoost Regressor Tuned,0.9978293507982136,0.7852759401312419,6.0,1450.0,0.1
851,CatBoost Regressor Tuned,0.5586318064486712,0.7424704871323464,6.0,1500.0,0.001
852,CatBoost Regressor Tuned,0.767478570330073,0.8807964117164021,6.0,1500.0,0.005
853,CatBoost Regressor Tuned,0.8022807685031705,0.8813138238687501,6.0,1500.0,0.007
854,CatBoost Regressor Tuned,0.8456304961788161,0.8772492664656127,6.0,1500.0,0.01
855,CatBoost Regressor Tuned,0.9290933837783422,0.8497982469532124,6.0,1500.0,0.02
856,CatBoost Regressor Tuned,0.9606462783951515,0.8382756049509981,6.0,1500.0,0.03
857,CatBoost Regressor Tuned,0.9760455042622592,0.8130136468437092,6.0,1500.0,0.04
858,CatBoost Regressor Tuned,0.9854040831843498,0.8022306507214503,6.0,1500.0,0.05
859,CatBoost Regressor Tuned,0.9934399217832803,0.7782786190824467,6.0,1500.0,0.07
860,CatBoost Regressor Tuned,0.9980948278482461,0.7841303404795597,6.0,1500.0,0.1
861,CatBoost Regressor Tuned,0.565103709832223,0.7491974408839959,6.0,1550.0,0.001
862,CatBoost Regressor Tuned,0.7703719427465481,0.8811891713893026,6.0,1550.0,0.005
863,CatBoost Regressor Tuned,0.8054166548333423,0.8809775997981149,6.0,1550.0,0.007
864,CatBoost Regressor Tuned,0.8503853599335413,0.8764770338944323,6.0,1550.0,0.01
865,CatBoost Regressor Tuned,0.9320911688918281,0.8491181164375283,6.0,1550.0,0.02
866,CatBoost Regressor Tuned,0.962823832507598,0.8366159560079134,6.0,1550.0,0.03
867,CatBoost Regressor Tuned,0.9774425305153096,0.8118302229657818,6.0,1550.0,0.04
868,CatBoost Regressor Tuned,0.9865824376590925,0.8006927068239535,6.0,1550.0,0.05
869,CatBoost Regressor Tuned,0.9940519632647631,0.7767523600282611,6.0,1550.0,0.07
870,CatBoost Regressor Tuned,0.9983285302484948,0.783882883767228,6.0,1550.0,0.1
871,CatBoost Regressor Tuned,0.5713708671775053,0.755553282998998,6.0,1600.0,0.001
872,CatBoost Regressor Tuned,0.7733571942544606,0.8816954822517445,6.0,1600.0,0.005
873,CatBoost Regressor Tuned,0.808336757922215,0.8809088507983056,6.0,1600.0,0.007
874,CatBoost Regressor Tuned,0.8546645442372988,0.8763431182705982,6.0,1600.0,0.01
875,CatBoost Regressor Tuned,0.9347671325362565,0.8479192520398371,6.0,1600.0,0.02
876,CatBoost Regressor Tuned,0.9644354373505637,0.8356830685982288,6.0,1600.0,0.03
877,CatBoost Regressor Tuned,0.9789318357526,0.8107843658140061,6.0,1600.0,0.04
878,CatBoost Regressor Tuned,0.9876559544987041,0.7994200664819958,6.0,1600.0,0.05
879,CatBoost Regressor Tuned,0.9945749488653748,0.7756934658562221,6.0,1600.0,0.07
880,CatBoost Regressor Tuned,0.9985443330815325,0.7834212863745829,6.0,1600.0,0.1
881,CatBoost Regressor Tuned,0.5879948703667638,0.7725370151371512,6.0,1750.0,0.001
882,CatBoost Regressor Tuned,0.7823222973967043,0.8824762224767934,6.0,1750.0,0.005
883,CatBoost Regressor Tuned,0.8177623374181545,0.8798033842236934,6.0,1750.0,0.007
884,CatBoost Regressor Tuned,0.8678134291802804,0.874060875473998,6.0,1750.0,0.01
885,CatBoost Regressor Tuned,0.9419012385959176,0.8443296732561627,6.0,1750.0,0.02
886,CatBoost Regressor Tuned,0.9693516621299066,0.8322272113691407,6.0,1750.0,0.03
887,CatBoost Regressor Tuned,0.9823706250943245,0.8089411372922606,6.0,1750.0,0.04
888,CatBoost Regressor Tuned,0.9902252211735193,0.795267919694695,6.0,1750.0,0.05
889,CatBoost Regressor Tuned,0.99597950397622,0.7724998073065665,6.0,1750.0,0.07
